round_id,hand_no,player_id,dealer_upcard,dealer_hand_value,hand_start_value,hand_final_value,hand_result,actions,cards,bet,profit/loss,balance
255,,2,10,20,9,23,Bust,HH,"[5, 4, 5, 9]",1,-1,
256,,0,1,18,13,21,Win,HHS,"['Q', 3, 'A', 7]",1,1,
256,,1,1,18,17,17,Loss,S,"[7, 'K']",1,-1,
256,,2,1,18,13,21,Win,HS,"[3, 'J', 8]",1,1,
257,,0,10,19,13,20,Win,HS,"['Q', 3, 7]",1,1,
257,,1,10,19,16,26,Bust,H,"[6, 'J', 'K']",1,-1,
257,,2,10,19,9,19,Push,HHS,"[5, 4, 4, 6]",1,0,
258,,0,10,21,14,21,Push,HHS,"[4, 'K', 2, 5]",1,0,
258,,1,10,21,20,20,Loss,S,"['J', 'K']",1,-1,
258,,2,10,21,17,17,Loss,S,"[7, 'Q']",1,-1,
259,,0,10,20,14,21,Win,HS,"[8, 6, 7]",1,1,
259,,1,10,20,20,20,Push,S,"[10, 'J']",1,0,
259,,2,10,20,19,19,Loss,S,"['Q', 9]",1,-1,
260,,0,1,20,18,18,Loss,S,"[8, 10]",1,-1,
260,,1,1,20,8,17,Loss,HS,"[4, 4, 9]",1,-1,
260,,2,1,20,20,20,Push,S,"['K', 'Q']",1,0,
261,,0,2,26,18,18,Win,S,"[10, 8]",1,1,
261,,1,2,26,9,18,Win,HS,"[7, 2, 9]",1,1,
261,,2,2,26,15,15,Win,S,"[5, 'Q']",1,1,
262,,0,6,17,20,20,Win,S,"['Q', 'J']",1,1,
262,,1,6,17,13,13,Loss,S,"['Q', 3]",1,-1,
262,,2,6,17,13,13,Loss,S,"['Q', 3]",1,-1,
263,,0,5,17,12,12,Loss,S,"[2, 'K']",1,-1,
263,,1,5,17,17,13,Loss,D,"[6, 'A', 6]",2,-2,
263,,2,5,17,14,14,Loss,S,"[4, 'K']",1,-1,
264,,0,5,17,18,18,Win,S,"[8, 'Q']",1,1,
264,,1,5,17,12,12,Loss,S,"[9, 3]",1,-1,
264,,2,5,17,5,15,Loss,HS,"[2, 3, 'J']",1,-1,
265,,0,5,20,9,19,Loss,D,"[5, 4, 'K']",2,-2,
265,,1,5,20,15,14,Loss,D,"[4, 'A', 9]",2,-2,
265,,2,5,20,13,13,Loss,S,"[6, 7]",1,-1,
266,,0,2,21,19,19,Loss,S,"[9, 'J']",1,-1,
266,,1,2,21,13,13,Loss,S,"[9, 4]",1,-1,
266,,2,2,21,21,21,Push,,"['A', 10]",1,0,
267,,0,1,21,17,17,Loss,S,"[10, 7]",1,-1,
267,,1,1,21,18,18,Loss,HHS,"['A', 7, 8, 2]",1,-1,
267,,2,1,21,12,23,Bust,HH,"[3, 9, 3, 8]",1,-1,
268,,0,3,24,9,16,Win,D,"[7, 2, 7]",2,2,
268,,1,3,24,19,19,Win,S,"[9, 10]",1,1,
268,,2,3,24,12,22,Bust,H,"[9, 3, 10]",1,-1,
269,,0,2,18,20,20,Win,S,"[10, 'K']",1,1,
269,,1,2,18,20,20,Win,S,"['Q', 'Q']",1,1,
269,,2,2,18,21,21,Blackjack,,"['A', 'Q']",1,1.5,
270,,0,10,24,21,21,Blackjack,,"[10, 'A']",1,1.5,
270,,1,10,24,13,21,Win,HHS,"[2, 'A', 9, 9]",1,1,
270,,2,10,24,13,21,Win,HHS,"[7, 6, 3, 5]",1,1,
271,,0,10,21,13,21,Push,HS,"['K', 3, 8]",1,0,
271,,1,10,21,19,19,Loss,PS,"[8, 'A']",1,-1,
271,,1,10,21,18,18,Loss,S,"[8, 'J']",1,-1,
271,,2,10,21,16,26,Bust,H,"[6, 'J', 'Q']",1,-1,
272,,0,8,22,16,19,Win,HS,"[6, 'Q', 3]",1,1,
272,,1,8,22,20,20,Win,S,"['J', 'Q']",1,1,
272,,2,8,22,18,28,Bust,D,"[8, 'K', 10]",2,-2,
273,,0,10,17,20,20,Win,S,"['J', 'J']",1,1,
273,,1,10,17,21,21,Blackjack,,"['A', 10]",1,1.5,
273,,2,10,17,10,20,Win,HS,"[3, 7, 'K']",1,1,
274,,0,9,22,13,21,Win,HS,"[8, 5, 8]",1,1,
274,,1,9,22,17,17,Win,S,"[7, 'K']",1,1,
274,,2,9,22,13,23,Bust,H,"[6, 7, 'J']",1,-1,
275,,0,10,17,14,24,Bust,H,"[5, 9, 'K']",1,-1,
275,,1,10,17,10,18,Win,HHS,"[2, 8, 6, 2]",1,1,
275,,2,10,17,17,17,Push,S,"[7, 'Q']",1,0,
276,,0,5,18,13,13,Loss,S,"[9, 4]",1,-1,
276,,1,5,18,7,17,Loss,HS,"[5, 2, 10]",1,-1,
276,,2,5,18,14,14,Loss,S,"[4, 'Q']",1,-1,
277,,0,4,20,20,21,Win,D,"[7, 3, 'A']",2,2,
277,,1,4,20,13,13,Loss,S,"['K', 3]",1,-1,
277,,2,4,20,12,12,Loss,S,"[8, 4]",1,-1,
278,,0,4,21,13,20,Loss,HS,"['A', 2, 7]",1,-1,
278,,1,4,21,12,12,Loss,S,"[5, 7]",1,-1,
278,,2,4,21,14,14,Loss,S,"[10, 4]",1,-1,
279,,0,10,21,13,18,Loss,HS,"[3, 'K', 5]",1,-1,
279,,1,10,21,15,20,Loss,HHS,"[4, 'A', 'Q', 5]",1,-1,
279,,2,10,21,20,20,Loss,S,"['J', 'Q']",1,-1,
280,,0,10,21,14,22,Bust,H,"['J', 4, 8]",1,-1,
280,,1,10,21,9,18,Loss,HHS,"[3, 6, 2, 7]",1,-1,
280,,2,10,21,19,19,Loss,S,"['K', 9]",1,-1,
281,,0,7,26,9,25,Bust,HH,"[4, 5, 6, 'K']",1,-1,
281,,1,7,26,18,18,Win,S,"[8, 'Q']",1,1,
281,,2,7,26,14,26,Bust,HHH,"[10, 4, 'A', 'A', 10]",1,-1,
282,,0,10,23,13,20,Win,HHS,"[2, 'A', 'Q', 7]",1,1,
282,,1,10,23,19,19,Win,S,"['A', 8]",1,1,
282,,2,10,23,14,25,Bust,HH,"[5, 9, 'A', 'K']",1,-1,
283,,0,10,24,17,17,Win,S,"['K', 7]",1,1,
283,,1,10,24,17,17,Win,S,"[8, 9]",1,1,
283,,2,10,24,5,19,Win,HHS,"[2, 3, 4, 'K']",1,1,
284,,0,8,11,15,23,Bust,H,"[9, 6, 8]",1,0,
284,,1,8,11,12,22,Bust,H,"[6, 6, 10]",1,0,
284,,2,8,11,12,26,Bust,HHH,"[10, 2, 3, 'A', 'Q']",1,0,
285,,0,10,18,20,20,Win,S,"['A', 9]",1,1,
285,,1,10,18,11,20,Win,D,"[6, 5, 9]",2,2,
285,,2,10,18,9,19,Win,HS,"[3, 6, 'Q']",1,1,
286,,0,6,17,10,20,Win,D,"[3, 7, 10]",2,2,
286,,1,6,17,18,18,Win,S,"[8, 'J']",1,1,
286,,2,6,17,8,13,Loss,HS,"[6, 2, 5]",1,-1,
287,,0,10,26,20,20,Win,S,"['Q', 10]",1,1,
287,,1,10,26,12,19,Win,HS,"['Q', 2, 7]",1,1,
287,,2,10,26,18,18,Win,S,"[10, 8]",1,1,
288,,0,5,17,13,13,Loss,S,"[5, 8]",1,-1,
288,,1,5,17,16,15,Loss,HHHS,"[4, 2, 'A', 'A', 7]",1,-1,
288,,2,5,17,18,18,Win,S,"[8, 10]",1,1,
289,,0,10,20,21,21,Blackjack,,"['A', 'K']",1,1.5,
289,,1,10,20,11,21,Win,D,"[2, 9, 'J']",2,2,
289,,2,10,20,13,17,Loss,HS,"[10, 3, 4]",1,-1,
290,,0,9,23,20,20,Win,S,"['Q', 'J']",1,1,
290,,1,9,23,7,25,Bust,HH,"[2, 5, 8, 'K']",1,-1,
290,,2,9,23,17,20,Win,HHHHS,"[3, 4, 'A', 6, 2, 4]",1,1,
291,,0,7,17,14,17,Push,HHS,"[3, 'A', 'Q', 3]",1,0,
291,,1,7,17,20,20,Win,S,"[10, 'K']",1,1,
291,,2,7,17,20,20,Win,S,"['K', 10]",1,1,
292,,0,4,23,9,19,Win,PD,"[6, 3, 'K']",2,2,
292,,0,4,23,8,18,Win,PHS,"[6, 2, 'J']",1,1,
292,,0,4,23,16,16,Win,S,"[6, 10]",1,1,
292,,1,4,23,18,18,Win,S,"[8, 'K']",1,1,
292,,2,4,23,13,13,Win,PS,"[7, 6]",1,1,
292,,2,4,23,20,21,Win,D,"[7, 3, 'A']",2,2,
293,,0,8,21,21,12,Loss,D,"[2, 9, 'A']",2,-2,
293,,1,8,21,11,20,Loss,D,"[6, 5, 9]",2,-2,
293,,2,8,21,14,21,Push,HS,"['K', 4, 7]",1,0,
294,,0,5,21,20,20,Loss,S,"['Q', 'Q']",1,-1,
294,,1,5,21,13,13,Loss,S,"[7, 6]",1,-1,
294,,2,5,21,12,12,Loss,S,"[2, 'Q']",1,-1,
295,,0,10,17,15,25,Bust,H,"[10, 5, 'Q']",1,-1,
295,,1,10,17,14,19,Win,HHS,"[4, 'J', 'A', 4]",1,1,
295,,2,10,17,6,19,Win,HHS,"[3, 3, 'K', 3]",1,1,
296,,0,10,19,7,25,Bust,HH,"[4, 3, 8, 'Q']",1,0,
296,,1,10,19,16,22,Bust,H,"['J', 6, 6]",1,0,
296,,2,10,19,15,23,Bust,H,"[9, 6, 8]",1,0,
297,,0,3,23,19,19,Win,S,"[8, 'A']",1,1,
297,,1,3,23,17,17,Win,S,"[7, 'K']",1,1,
297,,2,3,23,15,15,Win,S,"['J', 5]",1,1,
298,,0,10,20,21,21,Blackjack,,"['A', 10]",1,1.5,
298,,1,10,20,10,19,Loss,HS,"[2, 8, 9]",1,-1,
298,,2,10,20,14,23,Bust,H,"[4, 'Q', 9]",1,-1,
299,,0,5,24,13,13,Win,S,"[8, 5]",1,1,
299,,1,5,24,20,20,Win,S,"['K', 'K']",1,1,
299,,2,5,24,8,16,Win,HS,"[6, 2, 8]",1,1,
300,,0,7,17,16,18,Win,HHS,"['A', 5, 7, 5]",1,1,
300,,1,7,17,17,17,Push,S,"[7, 'K']",1,0,
300,,2,7,17,20,20,Win,S,"['A', 9]",1,1,
301,,0,2,17,15,15,Loss,S,"[10, 5]",1,-1,
301,,1,2,17,17,17,Push,HS,"[6, 'A', 'J']",1,0,
301,,2,2,17,7,17,Push,HS,"[3, 4, 'K']",1,0,
302,,0,5,23,14,14,Win,S,"[5, 9]",1,1,
302,,1,5,23,20,20,Win,S,"['Q', 'Q']",1,1,
302,,2,5,23,13,13,Win,S,"['K', 3]",1,1,
303,,0,2,23,20,20,Win,S,"['A', 9]",1,1,
303,,1,2,23,16,16,Win,HS,"['A', 5, 'K']",1,1,
303,,2,2,23,15,15,Win,HS,"[4, 'A', 10]",1,1,
304,,0,5,18,13,13,Loss,S,"[3, 'Q']",1,-1,
304,,1,5,18,20,20,Win,S,"[10, 'J']",1,1,
304,,2,5,18,5,12,Loss,HS,"[2, 3, 7]",1,-1,
305,,0,6,22,7,15,Win,HS,"[2, 5, 8]",1,1,
305,,1,6,22,17,17,Win,S,"['K', 7]",1,1,
305,,2,6,22,9,11,Win,D,"[4, 5, 2]",2,2,
306,,0,4,22,18,18,Win,S,"[8, 10]",1,1,
306,,1,4,22,20,20,Win,S,"[10, 'J']",1,1,
306,,2,4,22,16,17,Win,D,"[5, 'A', 'A']",2,2,
307,,0,10,22,14,20,Win,HS,"[4, 'K', 6]",1,1,
307,,1,10,22,21,21,Blackjack,,"['Q', 'A']",1,1.5,
307,,2,10,22,20,20,Win,S,"[10, 'K']",1,1,
308,,0,2,19,20,20,Win,S,"['Q', 'K']",1,1,
308,,1,2,19,14,14,Loss,S,"['Q', 4]",1,-1,
308,,2,2,19,15,15,Loss,PS,"[8, 7]",1,-1,
308,,2,2,19,18,18,Loss,S,"[8, 'J']",1,-1,
309,,0,1,21,18,18,Loss,S,"[8, 'J']",1,-1,
309,,1,1,21,15,22,Bust,HHH,"[4, 'A', 8, 3, 6]",1,-1,
309,,2,1,21,17,17,Loss,S,"['Q', 7]",1,-1,
310,,0,10,19,19,19,Push,S,"[9, 'J']",1,0,
310,,1,10,19,21,21,Blackjack,,"['A', 10]",1,1.5,
310,,2,10,19,20,20,Win,S,"['A', 9]",1,1,
311,,0,7,17,19,20,Win,HS,"[3, 6, 'A']",1,1,
311,,1,7,17,15,18,Win,HS,"['Q', 5, 3]",1,1,
311,,2,7,17,13,23,Bust,H,"[6, 7, 10]",1,-1,
312,,0,9,19,14,22,Bust,H,"['K', 4, 8]",1,-1,
312,,1,9,19,12,18,Loss,HS,"['K', 2, 6]",1,-1,
312,,2,9,19,14,17,Loss,HS,"['K', 4, 3]",1,-1,
313,,0,6,18,19,19,Win,S,"[9, 'J']",1,1,
313,,1,6,18,15,15,Loss,S,"[5, 'Q']",1,-1,
313,,2,6,18,14,14,Loss,S,"[10, 4]",1,-1,
314,,0,10,23,13,22,Bust,H,"[9, 4, 9]",1,-1,
314,,1,10,23,19,19,Win,S,"[9, 'Q']",1,1,
314,,2,10,23,19,19,Win,S,"['J', 9]",1,1,
315,,0,2,21,16,16,Loss,S,"[10, 6]",1,-1,
315,,1,2,21,11,19,Loss,D,"[3, 8, 8]",2,-2,
315,,2,2,21,18,18,Loss,S,"[8, 'J']",1,-1,
316,,0,9,18,9,17,Loss,HHS,"[7, 2, 3, 5]",1,-1,
316,,1,9,18,10,13,Loss,D,"[3, 7, 3]",2,-2,
316,,2,9,18,11,14,Loss,D,"[2, 9, 3]",2,-2,
317,,0,3,22,20,20,Win,S,"['Q', 10]",1,1,
317,,1,3,22,20,20,Win,S,"['Q', 10]",1,1,
317,,2,3,22,8,21,Win,HHS,"[2, 6, 4, 9]",1,1,
318,,0,4,23,17,17,Win,S,"[7, 'K']",1,1,
318,,1,4,23,21,21,Blackjack,,"['Q', 'A']",1,1.5,
318,,2,4,23,19,19,Win,S,"[9, 'J']",1,1,
319,,0,4,22,11,18,Win,D,"[6, 5, 7]",2,2,
319,,1,4,22,13,13,Win,S,"[3, 'J']",1,1,
319,,2,4,22,16,16,Win,D,"[5, 'A', 'Q']",2,2,
320,,0,10,21,18,18,Loss,S,"[8, 'Q']",1,-1,
320,,1,10,21,14,24,Bust,H,"[8, 6, 'J']",1,-1,
320,,2,10,21,15,23,Bust,HH,"['A', 4, 'K', 8]",1,-1,
321,,0,10,19,19,19,Push,S,"['J', 9]",1,0,
321,,1,10,19,20,20,Win,S,"['K', 'J']",1,1,
321,,2,10,19,18,18,Loss,S,"[8, 'Q']",1,-1,
322,,0,7,25,17,17,Win,S,"['J', 7]",1,1,
322,,1,7,25,16,23,Bust,H,"[10, 6, 7]",1,-1,
322,,2,7,25,13,23,Bust,H,"[10, 3, 'J']",1,-1,
323,,0,1,22,11,21,Win,D,"[9, 2, 'J']",2,2,
323,,1,1,22,19,19,Win,S,"['A', 8]",1,1,
323,,2,1,22,15,24,Bust,H,"['J', 5, 9]",1,-1,
324,,0,9,23,17,17,Win,S,"['Q', 7]",1,1,
324,,1,9,23,18,18,Win,HS,"['A', 7, 'Q']",1,1,
324,,2,9,23,9,19,Win,HS,"[6, 3, 'K']",1,1,
325,,0,5,23,15,15,Win,S,"[5, 10]",1,1,
325,,1,5,23,11,21,Win,D,"[6, 5, 'K']",2,2,
325,,2,5,23,15,15,Win,S,"['Q', 5]",1,1,
326,,0,5,23,13,13,Win,S,"[3, 'K']",1,1,
326,,1,5,23,14,14,Win,S,"[4, 'Q']",1,1,
326,,2,5,23,8,17,Win,HS,"[3, 5, 9]",1,1,
327,,0,9,20,11,17,Loss,D,"[4, 7, 6]",2,-2,
327,,1,9,20,6,21,Win,HHS,"[4, 2, 5, 10]",1,1,
327,,2,9,20,18,18,Loss,S,"[8, 'K']",1,-1,
328,,0,10,20,7,19,Loss,HHHS,"[4, 3, 7, 2, 3]",1,-1,
328,,1,10,20,14,19,Loss,HS,"[6, 8, 5]",1,-1,
328,,2,10,20,18,18,Loss,HS,"[7, 'A', 10]",1,-1,
329,,0,2,20,16,16,Loss,S,"[10, 6]",1,-1,
329,,1,2,20,21,21,Blackjack,,"['J', 'A']",1,1.5,
329,,2,2,20,14,14,Loss,S,"['K', 4]",1,-1,
330,,0,1,19,12,19,Push,HS,"['K', 2, 7]",1,0,
330,,1,1,19,13,25,Bust,HH,"[3, 'K', 2, 'Q']",1,-1,
330,,2,1,19,7,22,Bust,HH,"[3, 4, 9, 6]",1,-1,
331,,0,10,18,9,19,Win,HHS,"[3, 6, 5, 5]",1,1,
331,,1,10,18,10,21,Win,HHS,"[4, 6, 4, 7]",1,1,
331,,2,10,18,15,19,Win,HS,"[7, 8, 4]",1,1,
332,,0,5,23,19,19,Win,S,"['Q', 9]",1,1,
332,,1,5,23,21,21,Blackjack,,"['A', 'K']",1,1.5,
332,,2,5,23,10,15,Win,D,"[4, 6, 5]",2,2,
333,,0,5,25,6,18,Win,HHS,"[2, 4, 3, 9]",1,1,
333,,1,5,25,13,13,Win,S,"[3, 'J']",1,1,
333,,2,5,25,15,15,Win,S,"[5, 'K']",1,1,
334,,0,3,22,11,21,Win,D,"[6, 5, 'J']",2,2,
334,,1,3,22,14,14,Win,S,"[8, 6]",1,1,
334,,2,3,22,18,12,Win,D,"[7, 'A', 4]",2,2,
335,,0,2,20,17,17,Loss,S,"[7, 'Q']",1,-1,
335,,1,2,20,13,13,Loss,S,"[6, 7]",1,-1,
335,,2,2,20,19,19,Loss,S,"[9, 'J']",1,-1,
336,,0,9,19,15,17,Loss,HS,"[9, 6, 2]",1,-1,
336,,1,9,19,21,21,Blackjack,,"['Q', 'A']",1,1.5,
336,,2,9,19,17,17,Loss,S,"[7, 10]",1,-1,
337,,0,5,21,12,12,Loss,S,"[9, 3]",1,-1,
337,,1,5,21,19,19,Loss,S,"[9, 'K']",1,-1,
337,,2,5,21,19,19,Loss,S,"[8, 'A']",1,-1,
338,,0,1,21,18,18,Loss,S,"[8, 10]",1,-1,
338,,1,1,21,13,20,Loss,HHS,"[4, 9, 'A', 6]",1,-1,
338,,2,1,21,14,24,Bust,H,"[4, 'J', 'Q']",1,-1,
339,,0,4,24,12,12,Win,S,"[9, 3]",1,1,
339,,1,4,24,12,12,Win,S,"[2, 'K']",1,1,
339,,2,4,24,18,18,Win,S,"[8, 'Q']",1,1,
340,,0,5,17,8,18,Win,HS,"[3, 5, 10]",1,1,
340,,1,5,17,19,20,Win,D,"[2, 7, 'A']",2,2,
340,,2,5,17,19,19,Win,S,"['K', 9]",1,1,
341,,0,3,18,18,18,Push,S,"[8, 10]",1,0,
341,,1,3,18,17,17,Loss,S,"[9, 8]",1,-1,
341,,2,3,18,17,17,Loss,S,"[7, 'J']",1,-1,
342,,0,6,26,21,21,Blackjack,,"['K', 'A']",1,1.5,
342,,1,6,26,14,14,Win,S,"['Q', 4]",1,1,
342,,2,6,26,18,18,Win,S,"[10, 8]",1,1,
343,,0,8,20,17,27,Bust,D,"[7, 10, 'K']",2,-2,
343,,1,8,20,17,27,Bust,D,"[7, 'Q', 'J']",2,-2,
343,,2,8,20,15,20,Push,HHS,"[4, 'A', 2, 3]",1,0,
344,,0,10,20,10,20,Push,HS,"[8, 2, 'K']",1,0,
344,,1,10,20,15,17,Loss,HS,"[10, 5, 2]",1,-1,
344,,2,10,20,13,23,Bust,H,"['Q', 3, 'J']",1,-1,
345,,0,1,21,17,17,Loss,S,"[7, 10]",1,-1,
345,,1,1,21,16,23,Bust,H,"[6, 10, 7]",1,-1,
345,,2,1,21,13,20,Loss,HS,"[3, 'J', 7]",1,-1,
346,,0,10,19,14,18,Loss,HS,"[6, 8, 4]",1,-1,
346,,1,10,19,14,18,Loss,HS,"['Q', 4, 4]",1,-1,
346,,2,10,19,17,18,Loss,HHS,"[5, 2, 'A', 'K']",1,-1,
347,,0,3,20,19,19,Loss,S,"[9, 10]",1,-1,
347,,1,3,20,14,14,Loss,S,"[8, 6]",1,-1,
347,,2,3,20,21,21,Blackjack,,"['A', 'J']",1,1.5,
348,,0,10,18,12,18,Push,HS,"[9, 3, 6]",1,0,
348,,1,10,18,18,18,Push,S,"[8, 'J']",1,0,
348,,2,10,18,8,18,Push,HS,"[6, 2, 'K']",1,0,
349,,0,10,18,13,18,Push,HHS,"[7, 6, 'A', 4]",1,0,
349,,1,10,18,18,18,Push,S,"[8, 'Q']",1,0,
349,,2,10,18,14,24,Bust,H,"[4, 'Q', 10]",1,-1,
350,,0,9,19,12,22,Bust,HH,"[3, 9, 3, 7]",1,-1,
350,,1,9,19,15,24,Bust,HHH,"[3, 2, 'Q', 'A', 8]",1,-1,
350,,2,9,19,18,18,Loss,S,"[10, 8]",1,-1,
351,,0,10,21,17,17,Loss,S,"[7, 'Q']",1,-1,
351,,1,10,21,12,17,Loss,HS,"[3, 9, 5]",1,-1,
351,,2,10,21,7,18,Loss,HHS,"[2, 5, 5, 6]",1,-1,
352,,0,10,20,9,19,Loss,HS,"[5, 4, 10]",1,-1,
352,,1,10,20,12,22,Bust,H,"[9, 3, 10]",1,-1,
352,,2,10,20,16,20,Push,HS,"[9, 7, 4]",1,0,
353,,0,10,20,7,24,Bust,HH,"[5, 2, 7, 'Q']",1,-1,
353,,1,10,20,10,26,Bust,HHH,"[6, 4, 3, 3, 'Q']",1,-1,
353,,2,10,20,18,18,Loss,S,"['J', 8]",1,-1,
354,,0,8,26,15,25,Bust,H,"[5, 'Q', 'Q']",1,-1,
354,,1,8,26,6,21,Win,HHS,"[3, 3, 5, 'Q']",1,1,
354,,2,8,26,20,20,Win,S,"[10, 'J']",1,1,
355,,0,10,19,21,21,Blackjack,,"['A', 'J']",1,1.5,
355,,1,10,19,8,18,Loss,HS,"[6, 2, 'K']",1,-1,
355,,2,10,19,14,25,Bust,HH,"[4, 'J', 'A', 10]",1,-1,
356,,0,6,20,15,15,Loss,S,"['K', 5]",1,-1,
356,,1,6,20,18,18,Loss,D,"[7, 'A', 'K']",2,-2,
356,,2,6,20,13,13,Loss,S,"[4, 9]",1,-1,
357,,0,6,19,11,13,Loss,D,"[9, 2, 2]",2,-2,
357,,1,6,19,17,17,Loss,S,"[7, 10]",1,-1,
357,,2,6,19,12,12,Loss,S,"['J', 2]",1,-1,
358,,0,9,25,10,17,Win,D,"[8, 2, 7]",2,2,
358,,1,9,25,15,21,Win,HS,"[6, 9, 6]",1,1,
358,,2,9,25,15,25,Bust,HH,"[8, 7, 'A', 9]",1,-1,
359,,0,10,20,16,17,Loss,HS,"[6, 'K', 'A']",1,-1,
359,,1,10,20,21,21,Blackjack,,"['K', 'A']",1,1.5,
359,,2,10,20,16,20,Push,HS,"['K', 6, 4]",1,0,
360,,0,8,18,13,23,Bust,H,"['Q', 3, 'J']",1,-1,
360,,1,8,18,21,21,Blackjack,,"['J', 'A']",1,1.5,
360,,2,8,18,13,23,Bust,H,"['Q', 3, 'J']",1,-1,
361,,0,9,20,14,20,Push,HHS,"[2, 2, 5, 'A']",1,0,
361,,1,9,20,16,18,Loss,HS,"[7, 9, 2]",1,-1,
361,,2,9,20,15,23,Bust,H,"[5, 10, 8]",1,-1,
362,,0,4,20,19,19,Loss,S,"['A', 8]",1,-1,
362,,1,4,20,13,13,Loss,S,"['K', 3]",1,-1,
362,,2,4,20,11,14,Loss,D,"[7, 4, 3]",2,-2,
363,,0,4,17,7,17,Push,HS,"[5, 2, 'J']",1,0,
363,,1,4,17,14,14,Loss,S,"['K', 4]",1,-1,
363,,2,4,17,15,15,Loss,S,"[7, 8]",1,-1,
364,,0,10,17,20,20,Win,S,"['Q', 'J']",1,1,
364,,1,10,17,21,21,Blackjack,,"['A', 'J']",1,1.5,
364,,2,10,17,17,17,Push,S,"[9, 8]",1,0,
365,,0,6,21,17,17,Loss,S,"['J', 7]",1,-1,
365,,1,6,21,21,21,Push,,"['Q', 'A']",1,0,
365,,2,6,21,8,18,Loss,HS,"[2, 6, 10]",1,-1,
366,,0,6,22,13,13,Win,D,"[2, 'A', 'K']",2,2,
366,,1,6,22,15,15,Win,S,"[5, 10]",1,1,
366,,2,6,22,21,21,Blackjack,,"['Q', 'A']",1,1.5,
367,,0,10,17,19,19,Win,S,"[9, 'K']",1,1,
367,,1,10,17,21,12,Loss,D,"[5, 6, 'A']",2,-2,
367,,2,10,17,16,18,Win,HS,"[7, 9, 2]",1,1,
368,,0,8,26,10,20,Win,D,"[7, 3, 10]",2,2,
368,,1,8,26,9,24,Bust,HHH,"[4, 5, 3, 2, 'Q']",1,-1,
368,,2,8,26,10,14,Win,D,"[3, 7, 4]",2,2,
369,,0,2,18,15,15,Loss,HS,"['A', 4, 'K']",1,-1,
369,,1,2,18,18,18,Push,S,"['J', 8]",1,0,
369,,2,2,18,18,18,Push,S,"[8, 'Q']",1,0,
370,,0,9,21,10,13,Loss,D,"[8, 2, 3]",2,-2,
370,,1,9,21,15,19,Loss,HS,"[9, 6, 4]",1,-1,
370,,2,9,21,8,22,Bust,HH,"[2, 6, 8, 6]",1,-1,
371,,0,7,17,12,21,Win,HS,"[9, 3, 9]",1,1,
371,,1,7,17,15,25,Bust,H,"[5, 10, 'Q']",1,-1,
371,,2,7,17,10,19,Win,D,"[5, 5, 9]",2,2,
372,,0,9,19,10,14,Loss,D,"[8, 2, 4]",2,-2,
372,,1,9,19,17,17,Loss,S,"[7, 10]",1,-1,
372,,2,9,19,20,21,Win,D,"[5, 5, 'A']",2,2,
373,,0,10,20,8,18,Loss,HS,"[3, 5, 'K']",1,-1,
373,,1,10,20,15,25,Bust,H,"[5, 'K', 'J']",1,-1,
373,,2,10,20,21,12,Loss,D,"[5, 6, 'A']",2,-2,
374,,0,10,20,14,21,Win,HS,"[4, 10, 7]",1,1,
374,,1,10,20,18,18,Loss,S,"['J', 8]",1,-1,
374,,2,10,20,16,22,Bust,H,"[6, 'K', 6]",1,-1,
375,,0,10,21,20,20,Loss,S,"['Q', 10]",1,-1,
375,,1,10,21,11,20,Loss,D,"[3, 8, 9]",2,-2,
375,,2,10,21,13,23,Bust,H,"[3, 'J', 'J']",1,-1,
376,,0,10,21,21,21,Push,,"['A', 'K']",1,0,
376,,1,10,21,14,21,Push,HS,"[3, 'A', 7]",1,0,
376,,2,10,21,21,21,Push,,"[10, 'A']",1,0,
377,,0,8,18,19,19,Win,S,"['Q', 9]",1,1,
377,,1,8,18,15,25,Bust,H,"[6, 9, 'Q']",1,-1,
377,,2,8,18,11,15,Loss,D,"[9, 2, 4]",2,-2,
378,,0,10,19,17,21,Win,HS,"[6, 'A', 4]",1,1,
378,,1,10,19,10,18,Loss,HS,"[4, 6, 8]",1,-1,
378,,2,10,19,19,19,Push,S,"[8, 'A']",1,0,
379,,0,7,17,12,24,Bust,HH,"[2, 'Q', 2, 'Q']",1,-1,
379,,1,7,17,21,21,Blackjack,,"['Q', 'A']",1,1.5,
379,,2,7,17,17,17,Push,S,"[7, 'K']",1,0,
380,,0,8,20,13,26,Bust,HH,"[3, 10, 3, 10]",1,-1,
380,,1,8,20,12,20,Push,HHHS,"[5, 7, 2, 3, 3]",1,0,
380,,2,8,20,9,20,Push,HHS,"[7, 2, 6, 5]",1,0,
381,,0,10,20,12,19,Loss,HS,"[5, 7, 7]",1,-1,
381,,1,10,20,5,19,Loss,HHS,"[3, 2, 4, 'Q']",1,-1,
381,,2,10,20,21,21,Blackjack,,"['Q', 'A']",1,1.5,
382,,0,3,23,21,21,Blackjack,,"['J', 'A']",1,1.5,
382,,1,3,23,5,19,Win,HHS,"[3, 2, 4, 'K']",1,1,
382,,2,3,23,13,13,Win,S,"[4, 9]",1,1,
383,,0,5,20,18,18,Loss,S,"['Q', 8]",1,-1,
383,,1,5,20,8,18,Loss,HS,"[2, 6, 'K']",1,-1,
383,,2,5,20,12,12,Loss,S,"[2, 'Q']",1,-1,
384,,0,3,21,10,20,Loss,D,"[4, 6, 10]",2,-2,
384,,1,3,21,15,15,Loss,S,"[8, 7]",1,-1,
